"","PMID","ShortAffil","NAuth","lat","long","country"
"473","25468476","b.d. sharma university of health sciences, rohtak 124001, haryana, india",5,28.884793,76.6085837,"India"
"474","27622278","departamento urologia, faculdade de medicina do abc, santo andré, sp, brasil",3,-23.6615248,-46.5560018,"Brazil"
"475","27622278","departamento urologia, faculdade de medicina do abc, santo andré, sp, brasil",3,-23.6615248,-46.5560018,"Brazil"
"476","27622278","departamento urologia, faculdade de medicina do abc, santo andré, sp, brasil",3,-23.6615248,-46.5560018,"Brazil"
"477","27610452","mbbs, mpsychmed, general practitioner services consultant, black dog institute, randwick, nsw",5,-33.919779,151.237589,"Australia"
"478","27748614","virginia commonwealth university",4,37.5488396,-77.4527272,"United States"
"479","27748614","virginia commonwealth university",4,37.5488396,-77.4527272,"United States"
"480","27748614","survivorship unit, danish cancer society research center",4,40.7061601,-74.013708,"United States"
"481","27748614","clinic of neurorehabilitation, traumatic brain injury unit, rigshospitalet-copenhagen university hospital",4,55.695981,12.566608,"Denmark"
"482","26117639","university of washington, seattle children's hospital, seattle, washington",2,47.6553351,-122.3035199,"United States"
"483","26117639","university of washington, seattle children's hospital, seattle, washington",2,47.6553351,-122.3035199,"United States"
"484","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"485","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"486","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"487","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"488","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"489","26545016","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"490","26545016","facultad de medicina, universidad autónoma del estado de méxico, toluca 50180, mexico",8,19.2721132,-99.6589136,"Mexico"
"491","26545016","facultad de medicina, universidad autónoma del estado de méxico, toluca 50180, mexico",8,19.2721132,-99.6589136,"Mexico"
"492","26545016","catedrática conacyt, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",8,19.4247826,-97.0041525,"Mexico"
"493","26720068","nationwide children's hospital, columbus, oh and children's hospital of pittsburgh of upmc, pittsburgh, pa",2,39.9534362,-82.9788952,"United States"
"494","27335005","president, european committee for hyperbaric medicine (echm",3,NA,NA,NA
"495","27335005","professor of medicine, service d'urgences respiratoires, de réanimation médicale et de médecine hyperbare, calmette hospital, lille, france",3,50.6064202,3.0366576,"France"
"496","27335005","vice-president, echm",3,NA,NA,NA
"497","27335005","roseto degli abruzzi, italy",3,42.6751898,14.0160161,"Italy"
"498","27335005","secretary general, echm",3,NA,NA,NA
"499","27335005","head of national center for hyperbaric medicine, institute of maritime and tropical medicine medical university of gdansk powstania styczniowego 9b 81-519 gdynia , poland,(0)58-699-8632",3,NA,NA,NA
"500","27029922","instituto social de la marina, maritime health service in madrid, faculty of medicine, complutense university of madrid, spain",4,40.4478246,-3.7285872,"Spain"
"501","25637619","aoa board of trustees",1,NA,NA,NA
"502","25637619","university of pikeville-kentucky college of osteopathic medicine",1,37.478915,-82.5210041,"United States"
"503","26598541","european institute of oncology, milan",4,45.414028,9.208139,"Italy"
"504","26598541","european institute of oncology, milan",4,45.414028,9.208139,"Italy"
"505","26598541","scientific direction, fondazione michelangelo, milan",4,45.4766233,9.1735019,"Italy"
"506","26598541","scientific direction, fondazione michelangelo, san raffaele hospital, milan, italy",4,45.5050198,9.2659593,"Italy"
"507","27461761","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"508","27461761","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"509","27461761","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"510","27461761","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"511","27461761","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"512","27461761","glaucoma services, aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",6,11.929686,79.8276999,"India"
"513","27231805","chalmers university of technology and university of gothenburg, se-41296 göteborg, sweden",2,57.6888144,11.9781232,"Sweden"
"514","27231805","chalmers university of technology and university of gothenburg, se-41296 göteborg, sweden",2,57.6888144,11.9781232,"Sweden"
"515","26384114","baylor college of medicine, houston, tx, usa",4,29.710529,-95.396241,"United States"
"516","26036348","baylor college of medicine, houston, tx, usa",6,29.710529,-95.396241,"United States"
"517","26384114","baylor college of medicine, houston, tx, usa",4,29.710529,-95.396241,"United States"
"518","26384114","baylor college of medicine, houston, tx, usa",4,29.710529,-95.396241,"United States"
"519","25581011","clinical psychology doctoral program, carlos albizu university, miami campus",1,25.794569,-80.3568732,"United States"
"520","26311911","kk women's and children's hospital, singapore",4,1.3105767,103.8468848,"Singapore"
"521","28062882","kk women's and children's hospital, singapore",5,1.3105767,103.8468848,"Singapore"
"522","26584662","kk women's and children's hospital, singapore",3,1.3105767,103.8468848,"Singapore"
"523","26163248","gachon university gil medical center, incheon, korea",5,37.4520555,126.7092386,"South Korea"
"524","26696392","clinical pharmacology, university of southern denmark, denmark",7,55.384846,10.365116,"Denmark"
"525","26696392","clinical pharmacology, university of southern denmark, denmark",7,55.384846,10.365116,"Denmark"
"526","26696392","clinical pharmacology, university of southern denmark, denmark",7,55.384846,10.365116,"Denmark"
"527","26696392","clinical pharmacology, university of southern denmark, denmark",7,55.384846,10.365116,"Denmark"
"528","26696392","odense university hospital, denmark",7,55.3850091,10.3675736,"Denmark"
"529","26696392","odense university hospital, denmark",7,55.3850091,10.3675736,"Denmark"
"530","26696392","university of copenhagen, denmark",7,55.6802303,12.5724096,"Denmark"
"531","26696392","nda advisory services ltd, united kingdom",7,51.2935242,-0.3343092,"United Kingdom"
"532","26696392","aarhus university hospital, denmark",7,56.191906,10.171971,"Denmark"
"533","27025558","aarhus university hospital, denmark",6,56.191906,10.171971,"Denmark"
"534","27745556","university of hull,cottingham road,kingston-upon-hull,hu6 7rx,uk",3,53.7737034,-0.3680781,"United Kingdom"
"535","27745556","university of hull,cottingham road,kingston-upon-hull,hu6 7rx,uk",3,53.7737034,-0.3680781,"United Kingdom"
"536","27745556","university of hull,cottingham road,kingston-upon-hull,hu6 7rx,uk",3,53.7737034,-0.3680781,"United Kingdom"
"537","27870205","acta paediatrica, stockholm, sweden",1,59.3293235,18.0685808,"Sweden"
"538","25694555","centre of head and orhopaedics, rigshospitalet, university hospital of copenhagen, blegdamsvej 9 dk-2100, denmark",3,55.695981,12.566608,"Denmark"
"539","25694555","senior consultant anaesthesiologist, wendy teoh pte.l",3,NA,NA,NA
"540","25694555","ltd. visiting consultant, kk women's & children's hospital, singapore",3,1.3105767,103.8468848,"Singapore"
"541","25694555","university of auckland and starship children's hospital, auckland, new zealand",3,-36.8523378,174.7691073,"New Zealand"
"542","27324365","from ronald reagan ucla medical center",1,34.0658877,-118.4465218,"United States"
"543","27324365","david geffen school of medicine at ucla, los angeles, ca",1,34.065894,-118.443361,"United States"
"544","26608114","hacettepe university cancer institute, sihhiye, 06100 ankara, turkey",2,39.931821,32.8631984,"Turkey"
"545","26608114","hacettepe university cancer institute, sihhiye, 06100 ankara, turkey",2,39.931821,32.8631984,"Turkey"
"546","27231287","fulcrum medical practice, middlesbrough",2,54.5632595,-1.2568134,"United Kingdom"
"547","27231287","research design service, school of medicine, pharmacy and health, wolfson research institute, durham university, stockton-on-tees",2,54.5635878,-1.2985987,"United Kingdom"
"548","27610750","king's college london, king's college hospital, london, uk",5,51.4678753,-0.0938283,"United Kingdom"
"549","27610750","king's college london, king's college hospital, london, uk",5,51.4678753,-0.0938283,"United Kingdom"
"550","27610750","king's college london, king's college hospital, london, uk",5,51.4678753,-0.0938283,"United Kingdom"
"551","27610750","king's college london, king's college hospital, london, uk",5,51.4678753,-0.0938283,"United Kingdom"
"552","27610750","great ormond street hospital, london, uk",5,51.5218791,-0.1210421,"United Kingdom"
"553","26162506","city of hope national medical center, duarte, california, usa",4,34.1291931,-117.9715129,"United States"
"554","26162506","city of hope national medical center, duarte, california, usa",4,34.1291931,-117.9715129,"United States"
"555","26162506","university of memphis, memphis tennessee, usa",4,35.118741,-89.937141,"United States"
"556","26162506","university of memphis, memphis tennessee, usa",4,35.118741,-89.937141,"United States"
"557","26037921","institute of biomedical engineering, university of oxford, oxford, uk",9,51.7522389,-1.2140345,"United Kingdom"
"558","26037921","institute of biomedical engineering, university of oxford, oxford, uk",9,51.7522389,-1.2140345,"United Kingdom"
"559","26037921","institute of biomedical engineering, university of oxford, oxford, uk",9,51.7522389,-1.2140345,"United Kingdom"
"560","26037921","institute of biomedical engineering, university of oxford, oxford, uk",9,51.7522389,-1.2140345,"United Kingdom"
"561","26037921","george institute for global health, university of oxford, oxford, uk",9,51.7588736,-1.2544775,"United Kingdom"
"562","26037921","george institute for global health, university of oxford, oxford, uk",9,51.7588736,-1.2544775,"United Kingdom"
"563","26037921","george institute for global health, university of oxford, oxford, uk",9,51.7588736,-1.2544775,"United Kingdom"
"564","26037921","george institute for global health, university of oxford, oxford, uk",9,51.7588736,-1.2544775,"United Kingdom"
"565","26037921","university of oxford, oxford, uk",9,51.7548164,-1.2543668,"United Kingdom"
"566","27973464","faculty of health and medicine, school of medicine and public health, university of newcastle, callaghan, australia",2,-32.8927718,151.7041775,"Australia"
"567","27973464","pathology north hunter, john hunter hospital, new lambton heights, australia",2,-32.9225361,151.6925779,"Australia"
"568","27564242","a psychiatric center ballerup , ballerup , denmark",4,55.7211563,12.3589808,"Denmark"
"569","27564242","b psychiatric center copenhagen , copenhagen university , copenhagen , denmark",4,55.6802303,12.5724096,"Denmark"
"570","27564242","b psychiatric center copenhagen , copenhagen university , copenhagen , denmark",4,55.6802303,12.5724096,"Denmark"
"571","27564242","c mood disorders psychopharmacology unit , university health network , toronto , on , canada",4,43.653226,-79.3831843,"Canada"
"572","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"573","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"574","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"575","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"576","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"577","25888022","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",6,53.8017095,-1.5517409,"United Kingdom"
"578","26702163","tan tock seng hospital, singapore",6,1.3210361,103.8485693,"Singapore"
"579","26702163","tan tock seng hospital, singapore",6,1.3210361,103.8485693,"Singapore"
"580","26702163","tan tock seng hospital, singapore",6,1.3210361,103.8485693,"Singapore"
"581","26702163","tan tock seng hospital, singapore",6,1.3210361,103.8485693,"Singapore"
"582","26702163","tan tock seng hospital, singapore",6,1.3210361,103.8485693,"Singapore"
"583","26702163","singapore civil defence force, ministry of home affairs, singapore",6,1.3341993,103.8936012,"Singapore"
"584","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"585","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"586","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"587","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"588","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"589","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"590","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"591","26841203","our lady's children's hospital, dublin, ireland",8,53.3264655,-6.318131,"Ireland"
"592","26841203","trinity college, dublin, ireland",8,53.3437935,-6.2545716,"Ireland"
"593","26841203","trinity college, dublin, ireland",8,53.3437935,-6.2545716,"Ireland"
"594","27859548","clinical and population perinatal health research, the kolling institute, northern sydney local health district, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"595","27859548","clinical and population perinatal health research, the kolling institute, northern sydney local health district, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"596","27859548","clinical and population perinatal health research, the kolling institute, northern sydney local health district, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"597","27859548","sydney medical school northern, university of sydney, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"598","27859548","sydney medical school northern, university of sydney, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"599","27859548","sydney medical school northern, university of sydney, st leonards, nsw, australia",3,-33.8205832,151.1910288,"Australia"
"600","27898975","university of pennsylvania, philadelphia",2,39.9522188,-75.1932137,"United States"
"601","27898975","scripps research institute, la jolla, california",2,32.8943096,-117.2422769,"United States"
"602","27236689","life and health sciences research institute (icvs), school of health sciences, university of minho, campus gualtar, braga, 4710-057, portugal",3,41.5635905,-8.4018109,"Portugal"
"603","27236689","life and health sciences research institute (icvs), school of health sciences, university of minho, campus gualtar, braga, 4710-057, portugal",3,41.5635905,-8.4018109,"Portugal"
"604","27236689","life and health sciences research institute (icvs), school of health sciences, university of minho, campus gualtar, braga, 4710-057, portugal",3,41.5635905,-8.4018109,"Portugal"
"605","27236689","icvs/3b's, pt government associate laboratory, braga/guimarães, portugal",3,41.508149,-8.334517,"Portugal"
"606","27236689","icvs/3b's, pt government associate laboratory, braga/guimarães, portugal",3,41.508149,-8.334517,"Portugal"
"607","27236689","icvs/3b's, pt government associate laboratory, braga/guimarães, portugal",3,41.508149,-8.334517,"Portugal"
"608","27450383","anna university hospital of ferrara, via aldo moro, 8, 44124, ferrara (cona), italy",6,41.87194,12.56738,"Italy"
"609","27450383","anna university hospital of ferrara, via aldo moro, 8, 44124, ferrara (cona), italy",6,41.87194,12.56738,"Italy"
"610","27450383","anna university hospital of ferrara, via aldo moro, 8, 44124, ferrara (cona), italy",6,41.87194,12.56738,"Italy"
"611","27450383","university hospital of ferrara, ferrara, italy",6,44.7998971,11.6963026,"Italy"
"612","27450383","university hospital of ferrara, ferrara, italy",6,44.7998971,11.6963026,"Italy"
"613","27450383","university hospital of ferrara, ferrara, italy",6,44.7998971,11.6963026,"Italy"
"614","26190237","crn, university of new england, armidale, new south wales, australia",5,-30.4899535,151.6410199,"Australia"
"615","26190237","crn, university of new england, armidale, new south wales, australia",5,-30.4899535,151.6410199,"Australia"
"616","26190237","crn, university of new england, armidale, new south wales, austalia",5,-30.4899535,151.6410199,"Australia"
"617","26190237","srm, university of new england, armidale, new south wales, australia",5,-30.4899535,151.6410199,"Australia"
"618","26190237","bloomfield hospital, orange, new south wales, australia",5,-33.3165975,149.0927352,"Australia"
"619","26392578","antwerp university hospital, antwerp, belgium",1,51.157693,4.4108109,"Belgium"
"620","24493315","university of california at davis, ca, 95616, usa",5,38.5382322,-121.7617125,"United States"
