"","ShortAffil","id","lat","long","country"
"29492","murdoch children's research institute, melbourne, australia",13379,-37.7936993,144.9490846,"Australia"
"29494","university of dundee, dundee, scotland",13380,56.4582447,-2.9821428,"United Kingdom"
"29504","brigham and women's hospital, harvard medical school, boston, ma 02115",13381,42.3359248,-71.1066945,"United States"
"29508","sanjay gandhi postgraduate institute of medical sciences, lucknow, india",13382,26.743544,80.9452065,"India"
"29509","middlemore hospital, counties manukau health, university of auckland, auckland, new zealand",13383,-36.9635865,174.8417098,"New Zealand"
"29515","school of nursing, university of california san francisco, san francisco, ca",13384,37.761929,-122.4603509,"United States"
"29519","imperial college school of medicine, london, uk",13385,51.49891,-0.174232,"United Kingdom"
"29522","university of nevada las vegas, las vegas, nevada",13386,36.1085197,-115.1431709,"United States"
"29523","virginia tech carilion school of medicine, roanoke, virginia",13387,37.2575796,-79.9425985,"United States"
"29528","lawson health research institute, london, on, canada",13388,43.000852,-81.2546029,"Canada"
"29532","london health sciences centre, room b1-333, university hospital, 339 windermere rd",13389,43.0124106,-81.2748853,"Canada"
"29533"," london, n6a 5a5, on, canada",13390,42.9873445,-81.2508077,"Canada"
"29536","biomedical engineering graduate program, western university, london, on, canada",13391,43.0055729,-81.2762278,"Canada"
"29544","compass oncology, portland, oregon",13392,45.535272,-122.669834,"United States"
"29547","rigshospitalet, copenhagen, denmark",13393,55.695981,12.566608,"Denmark"
"29549","center for clinical education, center for hr, the capital region of denmark, copenhagen, denmark",13394,55.6979536,12.5662821,"Denmark"
"29552","early psychosis unit, eginition hospital, university of athens, athens greece",13395,37.979246,23.753762,"Greece"
"29555","oxygenyouth health research centre, centre for youth mental health",13396,49.2447698,-123.1204318,"Canada"
"29558","traditional bsn option, school of nursing saint louis university, missouri",13397,38.6225299,-90.235875,"United States"
"29559","review committee for emergency medicine, truman medical center, university of missouri-kansas city school of medicine, kansas city, mo",13398,39.0846401,-94.5751682,"United States"
"29562","the university of texas health northeast , tyler , texas , usa",13399,32.4260234,-95.2134011,"United States"
"29563","b college of osteopathic medicine , the university of north texas health science center , ft",13400,32.7500894,-97.3688754,"United States"
"29564","worth , texas , usa",13401,32.7554883,-97.3307658,"United States"
"29567","new york university langone medical center, new york, ny",13402,40.7467775,-73.9722265,"United States"
"29569","wexner medical center, the ohio state university, columbus, ohio",13403,39.9954313,-83.0176172,"United States"
"29570","faculty of science and engineering, macquarie university, sydney, australia",13404,-33.7738237,151.1126498,"Australia"
"29571","school of science and health, western sydney university, campbelltown, australia",13405,-34.069638,150.7933263,"Australia"
"29572","faculty of human sciences, macquarie university, sydney, australia",13406,-33.7738237,151.1126498,"Australia"
"29576","yale stress center, yale school of medicine, new haven, connecticut",13407,41.302156,-72.9300393,"United States"
"29577","yale-griffin prevention research center, derby, connecticut",13408,41.335094,-73.089766,"United States"
"29578","section of general internal medicine, boston university school of medicine, boston, massachusetts",13409,42.3361258,-71.0721348,"United States"
"29582","general preventive medicine residency program, johns hopkins bloomberg school of public health, baltimore, maryland",13410,39.2979576,-76.5906229,"United States"
"29583","johns hopkins community physicians, johns hopkins medicine, baltimore, maryland",13411,39.3204069,-76.6211069,"United States"
"29592","the scripps research institute, la jolla, california",13412,32.8943096,-117.2422769,"United States"
"29594","university of michigan school of public health, ann arbor, michigan",13413,42.2805731,-83.7304444,"United States"
"29595","university of michigan integrative medicine, university of michigan, ann arbor, michigan",13414,42.2841665,-83.7341007,"United States"
"29602","office of student affairs, university of new mexico, albuquerque, new mexico",13415,35.0831998,-106.6254373,"United States"
"29604","institute for complementary and alternative medicine, rutgers school of health related professions, newark, new jersey",13416,40.7433367,-74.1919063,"United States"
"29606","rutgers school of public health, newark, new jersey",13417,40.5235161,-74.4708964,"United States"
"29608","rutgers school of health related professions, newark, new jersey",13418,40.7433367,-74.1919063,"United States"
"29614","rutgers graduate school of biomedical sciences, newark, new jersey",13419,40.7434258,-74.1918208,"United States"
"29616","center for integrative medicine, university of maryland school of medicine, baltimore, maryland",13420,39.3143289,-76.7083723,"United States"
"29622","center for health, media and policy, hunter college, city university of new york, new york, new york",13421,40.8074856,-73.9441666,"United States"
"29623","imprime center, american college of preventive medicine, washington, district of columbia",13422,38.901048,-77.017576,"United States"
"29624","bureau of health workforce, health resources and services administration, rockville, maryland",13423,39.0627829,-77.1126046,"United States"
"29626","general preventive medicine residency program, johns hopkins university, baltimore, maryland",13424,39.3299013,-76.6205177,"United States"
"29627","schools of medicine and public health, loma linda university, loma linda, california",13425,34.0528086,-117.2598397,"United States"
"29628","preventive medicine residency and fellowship, cdc, atlanta, georgia",13426,33.7993178,-84.328008,"United States"
"29629","american college of preventive medicine, washington, district of columbia",13427,38.901048,-77.017576,"United States"
"29631","imprime steering committee, american college of preventive medicine, washington, district of columbia",13428,38.901048,-77.017576,"United States"
"29632","koopmans) and the laboratory for experimental ophthalmology (nibourg, wanders, cornelissen), university medical center groningen, university of groningen, groningen, the netherlands",13429,53.2192634,6.5629872,"Netherlands"
"29642","center for health evaluation and outcome sciences, st paul's hospital and university of british columbia, vancouver, bc, canada v6z1y6",13430,49.280516,-123.1281872,"Canada"
"29646","st paul's hospital and university of british columbia, vancouver, bc, canada",13431,49.280516,-123.1281872,"Canada"
"29653","university of otago, dunedin, 9054, new zealand",13432,-45.8646835,170.5144227,"New Zealand"
"29666","mount carmel hospital, columbus, ohio",13433,39.9573622,-83.0212835,"United States"
"29669","pontificia universidad javeriana, carrera 7 # 40-62, bogotá, colombia",13434,4.6284578,-74.0649077,"Colombia"
"29670","san ignacio hospital, carrera 7 n42-00 fourth floor, bogotá, dc, colombia",13435,4.6283639,-74.0643337,"Colombia"
"29671","maastricht university, 6200 md, maastricht, the netherlands",13436,50.8471373,5.6867065,"Netherlands"
"29674","american psychiatric association, arlington, va, usa",13437,38.8797252,-77.024922,"United States"
"29681","boston children's hospital, harvard medical school, 333 longwood avenue-lo 234, boston, massachusetts",13438,42.3376672,-71.1052864,"United States"
"29682","bradford teaching hospital foundation trust, bradford royal infirmary, duckworth lane, bradford, uk",13439,53.8066939,-1.7961446,"United Kingdom"
"29683","royal devon and exeter hospital, barrack road, exeter, devon, uk",13440,50.7162594,-3.5066567,"United Kingdom"
"29684","interventional radiology service, beaumont hospital, beaumont rd, beaumont, dublin 9, ireland",13441,53.3905138,-6.2237679,"Ireland"
"29685","school of medicine, faculty of health, deakin university, pigdons road, waurn ponds, vic, 3216, australia",13442,-38.1747227,144.3139277,"Australia"
"29690","a monklands hospital , monkscourt ave , airdrie, north lanarkshire ml6 0js , uk",13443,55.8658911,-3.9995985,"United Kingdom"
"29691","royal berkshire hospital , london road , reading rg1 5an , uk",13444,51.4493503,-0.9570374,"United Kingdom"
"29692","a chest clinic c, aberdeen royal infirmary , uk",13445,57.154305,-2.137453,"United Kingdom"
"29693","b university of aberdeen , uk",13446,57.16476,-2.1015257,"United Kingdom"
"29695","a marshall university , usa",13447,38.4235332,-82.4263138,"United States"
"29700","a royal (dick) school of veterinary studies, university of edinburgh , uk and",13448,55.9403262,-3.1819688,"United Kingdom"
"29703","b the higher education academy , uk",13449,53.9508194,-1.0464815,"United Kingdom"
"29708","university of texas, southwestern medical center, dallas, tx",13450,32.8156603,-96.8439894,"United States"
"29709","albany medical center, albany, ny",13451,42.65277,-73.7764136,"United States"
"29710","grand rapids medical education partners/michigan state university, grand rapids, mi",13452,42.9791827,-85.6703908,"United States"
"29712","east carolina university, greenville, nc",13453,35.6055108,-77.3645653,"United States"
"29714","suny downstate medical center, brooklyn, ny",13454,40.6552459,-73.945734,"United States"
"29715","a university of missouri school of medicine-columbia , usa",13455,38.9381997,-92.3284649,"United States"
"29720","center for patient care and outcomes research, medical college of wisconsin",13456,43.0435866,-88.0211208,"United States"
"29723","university of south carolina",13457,33.996112,-81.0274276,"United States"
"29724","columbia-st. mary's family medicine program, medical college of wisconsin",13458,43.0600219,-87.8974436,"United States"
"29725","a harvard university , 35, oxford street , cambridge 02138 , usa",13459,42.3792487,-71.1168629,"United States"
"29726","harvard-affiliated emergency medicine residency, massachusetts general hospital and brigham and women's hospital, boston, ma",13460,42.3360139,-71.1069841,"United States"
"29729","university of mississippi medical center, jackson, ms",13461,32.3304534,-90.1721426,"United States"
"29730","san antonio military medical center, san antonio, tx",13462,29.459702,-98.4166698,"United States"
"29731","a university of groningen and university medical center groningen , the netherlands",13463,53.2218504,6.5760631,"Netherlands"
"29737","a bournemouth university , uk",13464,50.742365,-1.8956355,"United Kingdom"
"29738","b university of stavanger , norway",13465,58.937299,5.697201,"Norway"
"29739","c university of leicester , uk",13466,52.6211393,-1.1246325,"United Kingdom"
"29740","d university of essex , uk",13467,51.8777259,0.9472069,"United Kingdom"
"29741","e the anglo-european chiropractic college , uk",13468,50.7272819,-1.8286846,"United Kingdom"
"29742","f university of nottingham , uk",13469,52.938636,-1.1951582,"United Kingdom"
"29743","g university of huddersfield , uk",13470,53.6428386,-1.7780881,"United Kingdom"
"29745","berkshire medical center , pittsfield , ma , usa and",13471,42.459655,-73.249344,"United States"
"29746","c williams college , williamstown , ma , usa",13472,42.7128038,-73.2030214,"United States"
"29748","institute for teaching and educational research in health sciences, witten/herdecke university, alfred-herrhausen-str. 50, 58448, witten, germany",13473,51.4522419,7.3572638,"Germany"
"29749","university of lübeck clinic for anaesthesiology and intensive care medicine, ratzeburger allee 160, 23538, lübeck, germany",13474,48.137161,11.576683,"Germany"
"29750","student dean's office, school of medicine, witten/herdecke university, alfred-herrhausen-str. 50, 58448, witten, germany",13475,51.4522419,7.3572638,"Germany"
"29753","erlangen-nürnberg university clinic for anaesthesiology, krankenhausstr",13476,49.599402,11.0105642,"Germany"
"29754",", 91054, erlangen, germany",13477,49.6024057,11.0069277,"Germany"
"29756","hospitalist program, beth isreal deaconess medical center, carl j",13478,42.3389344,-71.1073504,"United States"
"29757","shapiro institute for education and research at harvard medical school and beth israel deaconess medical center, boston, massachusetts",13479,42.3389344,-71.1073504,"United States"
"29758","ambulatory palliative care services, beth israel deaconess medical center, boston, massachusetts",13480,42.3396481,-71.1050255,"United States"
"29759","medical college of wisconsin and veterans affairs medical center, milwaukee, wis",13481,43.0209544,-87.9760167,"United States"
"29760","northport veterans affairs medical center and stony brook school of medicine, stony brook, ny",13482,40.9123761,-73.1233889,"United States"
"29763","veterans affairs boston healthcare system, west roxbury, mass",13483,42.2721612,-71.1730896,"United States"
"29764","veterans affairs eastern colorado health care system, denver, and university of colorado school of medicine at the anschutz medical campus, aurora, colo",13484,39.7450574,-104.8376073,"United States"
"29765","veterans affairs palo alto health economics resource center, menlo park, calif, stanford university, stanford, calif",13485,37.62552,-121.763119,"United States"
"29766","cooperative studies program coordinating center and veterans affairs medical center, perry point, md",13486,39.5497869,-76.0631767,"United States"
"29767","portland veterans affairs medical center and oregon health sciences university, portland, ore",13487,45.4961242,-122.6839462,"United States"
"29770","cardiothoracic surgery, baylor college of medicine and houston veterans affairs medical center, houston, tex",13488,29.7112606,-95.4016266,"United States"
"29771","university of benin, benin city, nigeria",13489,6.334986,5.6037465,"Nigeria"
"29774","north shore hospital, auckland, new zealand, and college of intensive care medicine of australia and new zealand, melbourne, vic, australia college of intensive care medicine of australia and new zealand, melbourne, vic, australia, wesley hospital, brisbane, qld, australia, and university of queensland, brisbane, qld, australia college of intensive care medicine of australia and new zealand, melbourne, victoria, australia, hawkes bay hospital, hastings, new zealand, chinese university of hong kong, shatin, hong kong",13490,22.4162632,114.2109318,"Hong Kong"
"29775","dieter scheffner centre for medical education and educational research, charité-universitätsmedizin, berlin , germany",13491,52.5200066,13.404954,"Germany"
"29776","institute of gender in medicine, charité-universitätsmedizin, berlin , germany",13492,52.5264618,13.3766245,"Germany"
"29777","german centre for cardiovascular research (dzhk) , berlin, germany",13493,52.5533009,13.3605023,"Germany"
"29778","office for equal opportunities, charité-universitätsmedizin, berlin , germany",13494,52.5200066,13.404954,"Germany"
"29779","charité-universitätsmedizin, berlin , germany",13495,52.5264618,13.3766245,"Germany"
"29780","institute of experimental pediatric endocrinology, charité-universitätsmedizin, berlin , germany",13496,52.5264618,13.3766245,"Germany"
"29784","centre for human anatomy education, school of biomedical sciences, faculty of medicine, nursing and health sciences, monash university, clayton, victoria, australia",13497,-37.915,145.13,"Australia"
"29786","central clinical school, faculty of medicine, nursing and health sciences, monash university, clayton campus, victoria, australia",13498,-37.9105238,145.1362182,"Australia"
"29798","john a. burns school of medicine, university of hawai'i",13499,21.2960372,-157.8633791,"United States"
"29800","university of bristol medical school, bristol, uk",13500,51.4584172,-2.6029792,"United Kingdom"
"29805","newcastle upon tyne hospitals nhs foundation trust, freeman hospital, newcastle upon tyne, uk",13501,55.0027434,-1.5932536,"United Kingdom"
"29806","university hospitals bristol nhs foundation trust, bristol, uk",13502,51.4583958,-2.596616,"United Kingdom"
"29807","papworth hospital, university of cambridge health partners, cambridge, uk",13503,52.1732726,0.1359803,"United Kingdom"
"29808","national heart & lung institute, imperial college, st mary's campus, 59-61 north wharf road, london w2 1la, uk",13504,39.0041169,-77.1009056,"United States"
"29809","centre hospitalier universitaire, rennes, france",13505,48.1188076,-1.6927174,"France"
"29810","st george's hospital, hamburg, germany",13506,53.5510846,9.9936819,"Germany"
"29811","monmouth university , west long branch , new jersey , usa",13507,40.2804557,-74.0058114,"United States"
"29813","school of exercise and nutrition sciences, deakin university, 221 burwood highway, burwood, vic, 3125, australia",13508,-37.8483275,145.1099967,"Australia"
"29814","international business school suzhou, xi'an jiaotong-liverpool university, 111 ren ai road, dushu lake higher education town, suzhou industrial park, suzhou, jiangsu, 215123, china",13509,31.3062508,120.7490649,"China"
"29815","c. gillespie is assistant professor, and director, new york university school of medicine, new york, new york",13510,40.7420088,-73.9742282,"United States"
"29816","s. zabar is professor, new york university school of medicine, new york, new york",13511,40.7420088,-73.9742282,"United States"
"29817","l. altshuler is assistant professor, new york university school of medicine, new york, new york",13512,40.7420088,-73.9742282,"United States"
"29818","j. fox is research coordinator, new york university school of medicine, new york, new york",13513,40.7420088,-73.9742282,"United States"
"29819","m. pusic is assistant professor, new york university school of medicine, new york, new york",13514,40.7420088,-73.9742282,"United States"
"29820","j. xu is ontology manager, nyu health sciences library, new york university school of medicine, new york, new york",13515,40.7420088,-73.9742282,"United States"
"29821","a. kalet is professor, new york university school of medicine, new york, new york",13516,40.7420088,-73.9742282,"United States"
"29822","s. sockalingam is deputy psychiatrist-in-chief, toronto general and princess margaret sites, university health network, director of continuing professional and practice development, and associate professor, university of toronto faculty of medicine, toronto, ontario, canada",13517,43.653226,-79.3831843,"Canada"
"29823","h. tehrani is research assistant, university of toronto faculty of medicine, toronto, ontario, canada",13518,43.653226,-79.3831843,"Canada"
"29824","e. lin is associate professor, university of toronto faculty of medicine, and adjunct scientist, institute for clinical evaluative sciences, toronto, ontario, canada",13519,43.653226,-79.3831843,"Canada"
"29825","s. lieff is vice chair of education and professor, university of toronto faculty of medicine, toronto, ontario, canada",13520,43.653226,-79.3831843,"Canada"
"29826","i. harris is professor and head and director of graduate studies in health professions education leadership, university of illinois college of medicine, chicago, illinois",13521,41.871027,-87.673028,"United States"
"29827","s. soklaridis is education scientist, centre for addiction and mental health, and assistant professor and head of research, innovation, and scholarship in education, university of toronto faculty of medicine, toronto, ontario, canada",13522,43.653226,-79.3831843,"Canada"
"29828","st. vincent's university hospital, elm park, dublin 4, ireland (l.p.l., a.g.c., d.e.m",13523,53.3168775,-6.2132406,"Ireland"
"29829","brigham and women's hospital, boston, mass (r.m.d",13524,42.3360139,-71.1069841,"United States"
"29836","massachusetts general hospital, harvard medical school, 55 fruit st, white 270, boston, ma 02114",13525,42.3631542,-71.0688334,"United States"
"29841","university of hawaii-manoa , john a",13526,21.2960372,-157.8633791,"United States"
"29842","burns school of medicine, honolulu, hawaii",13527,21.2960372,-157.8633791,"United States"
"29853","state of hawaii, honolulu, hawaii",13528,21.3069444,-157.8583333,"United States"
"29855","unidade de saúde pública internacional e bioestatística, instituto de higiene e medicina tropical, universidade nova de lisboa, lisboa, portugal",13529,38.700183,-9.1864874,"Portugal"
"29856","escola nacional de saúde pública, fundação oswaldo cruz, brasil",13530,-22.8779869,-43.2505522,"Brazil"
"29859","universidade de são paulo, são paulo, brazil",13531,-23.549848,-46.6368084,"Brazil"
"29860","royal college of physicians and surgeons of canada, canada",13532,45.395486,-75.682237,"Canada"
"29862","from the american society of anesthesiologists, schaumburg, illinois",13533,42.0467785,-88.0534167,"United States"
"29864","university medical center utrecht, netherlands",13534,52.0862837,5.179925,"Netherlands"
"29866","detroit medical center and wayne state university, 4201 st. antoine, suite 4g, detroit, mi 48201, usa",13535,42.3534489,-83.0544037,"United States"
"29867","masters in genetic counseling program, university of oklahoma health science center, 1200 children's ave, ste 12100, oklahoma city, ok, 73104, usa",13536,35.4718556,-97.5057737,"United States"
"29868","percy military teaching hospital, clamart cedex, france french military health service academy, ecole du val-de-grâce, paris, france",13537,48.8718588,2.3023378,"France"
"29870","percy military teaching hospital, clamart, france",13538,48.8132182,2.2550646,"France"
"29872","percy military teaching hospital, clamart cedex, france",13539,48.8132182,2.2550646,"France"
"29873","desgenettes military teaching hospital, lyon, france",13540,45.7406733,4.8919689,"France"
"29874","french military health service academy, ecole du val-de-grâce, paris, sainte-anne teaching hospital, toulon, france",13541,43.1337365,5.9297321,"France"
"29875","french military health service academy, ecole du val-de-grâce, paris, val-de-grâce military teaching hospital, paris, france",13542,48.8391694,2.34393,"France"
"29876","french military health service academy, ecole du val-de-grâce, paris, desgenettes military teaching hospital, lyon, france",13543,45.7406733,4.8919689,"France"
"29877","french military health service academy, ecole du val-de-grâce, paris, sainte-anne military teaching hospital, toulon, france",13544,43.124228,5.928,"France"
"29878","french military health service academy, ecole du val-de-grâce, paris, percy military teaching hospital, clamart, france",13545,48.8132182,2.2550646,"France"
"29879","french military health service academy, ecole du val-de-grâce, paris, france",13546,48.8391694,2.34393,"France"
"29881","fukuyama medical center, fukuyama, japan",13547,34.470461,133.370615,"Japan"
"29882","cancer center, school of medicine, keio university, tokyo, japan",13548,35.6489643,139.7429376,"Japan"
"29883","school of medicine, keio university, tokyo, japan",13549,35.6489643,139.7429376,"Japan"
"29888","cairo university hospitals",13550,41.2548019,-95.9756821,"United States"
"29889","tr & orth resident (v",13551,NA,NA,NA
"29890","and ‡bani-suef university hospitals",13552,29.079824,31.1059266,"Egypt"
"29891","mcgill emergency medicine residency program,mcgill university,montreal,qc,canada",13553,45.4994909,-73.6300284,"Canada"
"29892","jewish general hospital,montreal qc,canada",13554,45.4988672,-73.6289821,"Canada"
"29893","mcgill centre for medical education,mcgill university,montreal,qc,canada",13555,45.501584,-73.582049,"Canada"
"29894","southern illinois university school of medicine, springfield, il, usa",13556,39.8102131,-89.6576482,"United States"
"29897","springfield, il, usa",13557,39.7817213,-89.6501481,"United States"
"29898","st century oncology, inc, and the american board of radiology, bethesda, maryland",13558,38.9912461,-76.8802704,"United States"
"29899","huntsman institute, university of utah, salt lake city, utah",13559,40.7725647,-111.8343429,"United States"
"29902","escuela de medicina, universidad peruana de ciencias aplicadas, lima, perú. address: prolongación primavera 2390, monterrico, santiago de surco, lima, per",13560,-12.104061,-76.962902,"Peru"
"29903","facultad de medicina, universidad nacional mayor de san marcos, lima, per",13561,-12.0560257,-77.0844226,"Peru"
"29904","escuela de medicina, universidad peruana de ciencias aplicadas, lima, per",13562,-12.104061,-76.962902,"Peru"
"29907","freeman hospital, newcastle upon tyne, united kingdom",13563,55.0027434,-1.5932536,"United Kingdom"
"29910","women's college and mt sinai hospital, university of toronto, toronto, ontario, canada",13564,43.6577073,-79.389952,"Canada"
"29912","women's college hospital, university of toronto, toronto, ontario, canada",13565,43.6616205,-79.3876364,"Canada"
"29919","university college of medical sciences and gtb hospital, university of delhi, dilshad garden, delhi, india",13566,28.6833511,77.3099119,"India"
"29924","and center for biomedical ethics and society, vanderbilt university medical center, nashville, tenn",13567,36.1417373,-86.8021306,"United States"
"29926","department of health services research",13568,29.641755,-82.3451816,"United States"
"29927","and program for bioethics, mayo clinic, rochester, minn",13569,44.9787961,-93.2742181,"United States"
"29928","medicine, and surgery, and maclean center for clinical medical ethics, university of chicago, chicago, ill",13570,41.788137,-87.6037574,"United States"
"29929","foot and hand clinic, emirates hospital, dubai, united arab emirates",13571,25.1968723,55.2374092,"United Arab Emirates"
"29930","center for evidence-based anatomy, sports and orthopedic research, emirates hospital, jumeirah beach road, po.b",13572,25.1968723,55.2374092,"United Arab Emirates"
"29931","box: 73663, dubai, united arab emirates",13573,25.044373,55.240792,"United Arab Emirates"
"29932","wake forest university school of medicine, winston-salem, nc, usa",13574,36.1002069,-80.2399434,"United States"
"29933","university ambrosiana, milan, italy",13575,45.4769,9.22334,"Italy"
"29934","research in implementation science and e-health group (rise), faculty of health sciences, the university of sydney, sydney, nsw, 2006, australia",13576,-33.8877655,151.1883894,"Australia"
"29936","centre for research on computer supported learning and cognition (coco), faculty of education and social work, the university of sydney, sydney, nsw, 2006, australia",13577,-33.886929,151.187174,"Australia"
"29937","surgical service, veterans affairs boston healthcare system, harvard medical school, boston, ma, usa",13578,42.3272756,-71.1099371,"United States"
"29938","discipline of anatomy, sydney medical school, the university of sydney, sydney, nsw, 2006, australia",13579,-33.8881596,151.1884653,"Australia"
"29939","gimap/ea3064, cic 1408 vaccinology, f42023 saint-etienne, france",13580,45.439695,4.3871779,"France"
"29940","université de lyon, 69003 lyon, france",13581,45.7507518,4.8371866,"France"
"29943","immunology unit, physiology and immunology, universidad autónoma de barcelona, 08193, spain",13582,41.5019255,2.1048538,"Spain"
"29944","faculty of biology, university of barcelona, 08028 barcelona, spain",13583,41.386608,2.16402,"Spain"
"29945","laboratory of microbiology, parasitology and hygiene (lmph), university of antwerp, belgium",13584,51.1599154,4.4075716,"Belgium"
"29947","université de lyon 1, 69622 villeurbanne, france",13585,45.7788727,4.8679611,"France"
"29948","cnrs, umr5239, laboratoire de biologie moléculaire de la cellule, 69007 lyon, france",13586,45.7304251,4.8399378,"France"
"29949","ecole normale supérieure de lyon, 69007 lyon, france",13587,45.7298448,4.8285332,"France"
"29950","mayo vaccine research group, mayo clinic, rochester, mn, usa",13588,44.0121221,-92.4801989,"United States"
"29951","orthopaedic trauma, eskenazi hospital, indianapolis in",13589,39.7776812,-86.1837769,"United States"
"29952","indiana university school of medicine, indianapolis in",13590,39.7815613,-86.1651714,"United States"
"29953","university of massachusetts medical school, umass memorial medical center, worcester, ma",13591,42.2772479,-71.7610714,"United States"
"29954","saint louis university, st. louis, mo",13592,38.6354598,-90.2338232,"United States"
"29956","director of learning and teaching innovation, navitas professional and english programs at navitas, sydney, australia",13593,-33.8757124,151.2092036,"Australia"
"29957","national university hospital singapore, singapore",13594,1.2937278,103.7831756,"Singapore"
"29962","program director, cardiovascular disease fellowship, john a",13595,39.0483085,-94.5894565,"United States"
"29963","burns school of medicine, university of hawaii",13596,21.2960372,-157.8633791,"United States"
"29964","resident physician, university of tennessee health science center",13597,35.1406045,-90.0303855,"United States"
"29965","psychiatry resident, michael g",13598,NA,NA,NA
"29966","degroote school of medicine, faculty of health sciences, mcmaster university, hamilton, ontario, canada",13599,43.2641104,-79.9164656,"Canada"
"29967","associate clinical professor, michael g",13600,NA,NA,NA
"29968","degroote school of medicine, faculty of health sciences, mcmaster university",13601,43.4521393,-80.4989575,"Canada"
"29969","associate professor and associate chair of education, michael g",13602,NA,NA,NA
"29971","assistant professor, program for educational research and development, mcmaster university",13603,43.260879,-79.9192254,"Canada"
"29972","assistant professor and postgraduate psychiatry training program director, michael g",13604,NA,NA,NA
"29974","professor of anesthesiology and vice chairman of academic affairs, boston medical center, boston university school of medicine",13605,42.3361258,-71.0721348,"United States"
"29975","assistant clinical professor of anesthesiology and residency program director, boston medical center, boston university school of medicine",13606,42.3361258,-71.0721348,"United States"
"30010","dokuz eylül university faculty of medicine, izmir, turkey",13607,38.4306911,27.1369201,"Turkey"
"30013","albert einstein college of medicine/the children's hospital at montefiore , bronx , ny , usa",13608,40.8803244,-73.8790379,"United States"
"30016","albert einstein college of medicine/montefiore medical center , bronx , ny , usa , and",13609,40.8492061,-73.8458397,"United States"
"30018","albert einstein college of medicine , bronx , ny , usa",13610,40.8521451,-73.8443938,"United States"
"30022","yale school of medicine, 300 george street, suite 901, new haven, ct 06511, united states",13611,41.304964,-72.9312779,"United States"
"30023","columbia university college of physicians and surgeons, united states",13612,40.8410971,-73.9411973,"United States"
"30024","university of pittsburgh medical center, united states",13613,40.4443533,-79.960835,"United States"
"30025","tufts university school of medicine/the barbara bush children's hospital at maine medical center, portland, maine",13614,43.6531739,-70.276399,"United States"
"30026","drexel university college of medicine/st christopher's hospital for children, philadelphia, pa",13615,40.0193227,-75.1796122,"United States"
"30027","university of alabama at birmingham, birmingham, ala",13616,33.5021227,-86.8064447,"United States"
"30028","section of pediatric emergency medicine, baylor college of medicine/texas children's hospital, houston, tex",13617,29.7078171,-95.401626,"United States"
"30029","ann & robert h. lurie children's hospital of chicago/feinberg school of medicine at northwestern university, chicago, ill",13618,41.896148,-87.6171094,"United States"
"30031","section of pediatric emergency medicine, yale university school of medicine, new haven, conn",13619,41.303229,-72.933826,"United States"
"30032","children's hospital los angeles/keck school of medicine at university of southern california, los angeles, calif",13620,34.0975263,-118.2899694,"United States"
"30033","adelaide to outback general practice training, university of adelaide, south australia, australia",13621,-34.920603,138.6062277,"Australia"
"30034","the joanna briggs institute, faculty of health sciences, university of adelaide, south australia, australia",13622,-34.910957,138.598977,"Australia"
"30039","chu sainte justine, université de montréal, montréal, québec, canada",13623,45.5032186,-73.6239156,"Canada"
"30050","university of oxford, john radcliffe hospital, oxford ox3 9du, uk",13624,51.7548164,-1.2543668,"United Kingdom"
"30054","langone school of medicine, new york university, usa",13625,40.7420088,-73.9742282,"United States"
"30056","stony brook medicine - mather hospital, port jefferson, ny",13626,40.9396222,-73.0535709,"United States"
"30057","stamford hospital/columbia university college of physicians & surgeons, stamford, conn",13627,41.0544448,-73.5522909,"United States"
"30058","lenox hill hospital, new york, ny",13628,40.7736457,-73.9609112,"United States"
"30059","icahn school of medicine at mount sinai, box 1257, 1 gustave levy place, new york, ny, 10029, usa",13629,40.7898695,-73.9533616,"United States"
"30072","university of texas san antonio, san antonio, texas",13630,29.5830446,-98.6196556,"United States"
"30074","pinnacle health cardiovascular institute, wormleysburg, pennsylvania",13631,40.2677786,-76.9120518,"United States"
"30080","university of rochester medical center, rochester, new york",13632,43.1230503,-77.6269403,"United States"
"30082","university of cyprus, nicosia, cyprus",13633,35.1600014,33.3770175,"Cyprus"
"30083","trinity college, university of dublin, coombe women & infants university hospital, dublin 8, dublin, republic of ireland",13634,53.3349503,-6.2884348,"Ireland"
"30084","school of medicine, royal college of surgeons in ireland, 123 st stephen's green, dublin 2, dublin, republic of ireland",13635,53.338985,-6.261986,"Ireland"
"30087","utley professor and chair of surgery, boston university, and surgeon-in-chief, boston medical center, boston, ma",13636,42.3347657,-71.0734619,"United States"
"30088","university of arizona medical center, tucson, arizona usa (s.ad., u.s",13637,32.2318851,-110.9501094,"United States"
"30089","washington university, st louis, missouri usa (d.t",13638,38.6487895,-90.3107962,"United States"
"30090","north shore university hospital, manhasset, new york usa (c.r., m.n",13639,40.7778686,-73.7017179,"United States"
"30091","georgia regents university, augusta, georgia usa (m.l",13640,33.4712295,-81.9899367,"United States"
"30092","orlando regional medical center, orlando, florida usa (s.l",13641,28.5259338,-81.377214,"United States"
"30093","albert einstein beth israel medical center, new york, new york usa (s.ak",13642,40.8521451,-73.8443938,"United States"
"30137","sylvester comprehensive cancer center, university of miami miller school of medicine, miami, florida",13643,25.7882245,-80.2144861,"United States"
"30143","hospital universitari arnau de vilanova, irb lleida, lleida, spain",13644,41.6265651,0.613333,"Spain"
