"","ShortAffil","id","lat","long","country"
"8839"," p.o. box 616, 6200 md, maastricht, the netherlands",3374,50.8440478,5.6710445,"Netherlands"
"8846","stanford, ca 94305, usa",3375,37.4135757,-122.1689284,"United States"
"8847","ludwig-maximilians-universität münchen, butenandtstr",3376,48.113739,11.4674715,"Germany"
"8848","13, 81377, munich, germany",3377,52.25252,10.49462,"Germany"
"8855","mcgill centre for integrative neuroscience (mcin), ludmer centre for neuroinformatics and mental health, montreal neurological institute (mni), mcgill university, montreal, canada",3378,45.5089963,-73.5813729,"Canada"
"8857","université de lyon, creatis",3379,45.7821981,4.8724658,"France"
"8858","cnrs umr5220",3380,NA,NA,NA
"8859","inserm u1044",3381,NA,NA,NA
"8860","insa-lyon",3382,45.782938,4.878273,"France"
"8861","université claude bernard lyon 1, france",3383,45.7788727,4.8679611,"France"
"8863","douglas mental health university institute, montreal, canada",3384,45.4420179,-73.5839938,"Canada"
"8874","mcconnell brain imaging centre (bic), montreal neurological institute (mni), mcgill university, montreal, canada",3385,45.5089963,-73.5813729,"Canada"
"8877","discovery, bristol-myers squibb, 5 research parkway, wallingford, ct 06492, usa",3386,41.4570108,-72.8230736,"United States"
"8878","lexicon pharmaceuticals, 350 carter rd, princeton, nj 08540, usa",3387,40.6502251,-74.5831534,"United States"
"8903","lexicon pharmaceuticals, 8800 technology forest place, the woodlands, tx 77381-1160, usa",3388,30.1843827,-95.4817264,"United States"
"8910","northeastern university, boston, ma 02115, united states",3389,42.3398067,-71.0891717,"United States"
"8911","government college university, lahore, pakistan",3390,31.573152,74.3078585,"Pakistan"
"8914","the islamia university of bahawalpur, bahawalpur, pakistan",3391,29.397449,71.690888,"Pakistan"
"8915","bioassays section, pmbl, university of agriculture, faisalabad, pakistan",3392,31.4309821,73.0695115,"Pakistan"
"8917","national research council canada, montreal, qc h4p 2r2, canada",3393,45.4872207,-73.672806,"Canada"
"8918","center for bioinformatics, mcgill university, montreal, qc h3g 0b1, canada",3394,45.5068059,-73.5794646,"Canada"
"8920","mcgill university, montreal, qc h3a 2b2, canada",3395,45.5047847,-73.5771511,"Canada"
"8922","mcgill university, montreal, qc h3a 1a3, canada",3396,45.5047847,-73.5771511,"Canada"
"8924","laval university, quebec, qc g1v 0a6, canada",3397,46.7790474,-71.2733835,"Canada"
"8925","laboratory of systems biology and bioinformatics (lbb), institute of biochemistry and biophysics, university of tehran, tehran, iran",3398,35.7074675,51.3975567,"Iran"
"8927","saint louis university school of medicine, st. louis, mo, usa",3399,38.6221129,-90.2379054,"United States"
"8931","university of pennsylvania school of medicine, philadelphia, pa, usa",3400,39.9476279,-75.192598,"United States"
"8935","genomic research laboratory, geneva university hospitals, geneva, switzerland",3401,46.193597,6.1490199,"Switzerland"
"8937","institute of medical virology, university of zurich, zurich, switzerland",3402,47.3743221,8.5509812,"Switzerland"
"8940","florida international university, miami, fl, 33199, usa",3403,25.7538975,-80.3770443,"United States"
"8942","college of charleston, charleston, sc, 29424, usa",3404,32.7836117,-79.9371762,"United States"
"8943","pathwest laboratory medicine, qeii medical centre, nedlands 2school of pathology and laboratory medicine, university of western australia, perth, wa, australia",3405,-31.970087,115.816501,"Australia"
"8944","institut national de la recherche scientifique, centre - eau terre environnement, 490, rue de la couronne, québec (qc) g1k 9a9, canada",3406,46.812748,-71.22437,"Canada"
"8947","centre de recherche industrielle du québec (criq), québec (qc), canada",3407,46.7940308,-71.3131085,"Canada"
"8949","dipartimento di morfologia ed embriologia, via fossato di mortara 64a, ferrara 44121, italy",3408,44.8369649,11.6320827,"Italy"
"8950","experimental cancer research in pediatrics, goethe-university frankfurt, germany",3409,50.1270675,8.6677635,"Germany"
"8952","institute of biochemistry i, goethe-university, frankfurt, germany",3410,50.0921999,8.6556387,"Germany"
"8953","pediatric hematology and oncology, university children's hospital, goethe-university, frankfurt, germany",3411,50.1270675,8.6677635,"Germany"
"8955","german cancer consortium (dktk) heidelberg, germany",3412,49.414414,8.6729607,"Germany"
"8956","german cancer research center (dkfz) heidelberg, germany",3413,49.414414,8.6729607,"Germany"
"8957","institute of bast fiber crops, chinese academy of agricultural sciences, xianjiahu west road 348, changsha, 410205, hunan, people's republic of china",3414,28.2011485,112.8896153,"China"
"8967","programa de pós-graduação em agronomia, universidade federal de goiás, jataí, go, brasil",3415,-17.8811568,-51.7265616,"Brazil"
"8970","the institute of environmental and human health (tiehh), texas tech university, lubbock, tx, united states",3416,33.5879707,-102.0309671,"United States"
"8971","pegasus technical services inc., cincinnati, oh, united states",3417,39.125978,-84.51087,"United States"
"8973","usda-ars, cropping systems research laboratory, lubbock, tx, united states",3418,33.6934167,-101.8201777,"United States"
"8976","western general hospital, alexander donald building, 1st floor, crewe road, edinburgh, eh4 2xu, scotland, uk",3419,55.962304,-3.2346666,"United Kingdom"
"8977","the seventh people's hospital of ji-nan, ji-nan, 251400, shandong province, china",3420,36.9775282,117.2197431,"China"
"8978","tongchuan people's hospital, tongchuan, shanxi, 727000, china",3421,35.072322,109.0945413,"China"
"8979","supply room, first people's hospital of ji-nan, ji-nan, 250011, shandong province, china",3422,36.6657281,117.0254462,"China"
"8980","the eighth hospital of xi-an, xi-an, 710061, shaanxi province, china",3423,34.2070999,108.9733575,"China"
"8981","epidemiology and prevention group, research center for cancer prevention and screening, national cancer center",3424,28.0537087,-82.4145728,"United States"
"8982","infectious diseases programme, qimr berghofer medical research institute, brisbane, australia",3425,-27.449561,153.027266,"Australia"
"8987","the affiliated tumor hospital of harbin medical university harbin, china",3426,45.6963861,126.6428338,"China"
"8993","school of public health, harbin medical university harbin, china",3427,45.7003851,126.6202132,"China"
"8997","heilongjiang academy of medical sciences heilongjiang, china",3428,45.766979,126.649336,"China"
"8998","university of warwick, gibbet hill road, coventry, cv4 7al, uk",3429,52.379411,-1.563191,"United Kingdom"
"8999","sichuan agricultural university, chengdu, 611130 china",3430,30.704134,103.862541,"China"
"9000","irta. centre de recerca en agrigenòmica (csic-irta-uab), campus uab - edifici crag, bellaterra - cerdanyola del vallès, barcelona, 08193 spain",3431,41.4978051,2.1080624,"Spain"
"9003","guizhou institute of prataculture, guiyang, 550006 pr china",3432,26.5471918,106.705768,"China"
"9005","college of grassland science, nanjing agricultural university, nanjing, 210095 china",3433,32.03396,118.839791,"China"
"9008","catholic university of rome , rome , italy",3434,41.9150809,12.4692239,"Italy"
"9013","center for bioinformatics and systems biology, wake forest school of medicine, medical center blvd, winston-salem, nc 27157, usa",3435,36.089796,-80.268565,"United States"
"9014","wake forest school of medicine, medical center blvd, winston salem, nc 27157, usa",3436,36.1002069,-80.2399434,"United States"
"9018","college of computer and information engineering, tianjin normal university, tianjin, china",3437,39.060991,117.128435,"China"
"9019","national laboratory of biomacromolecules, institute of biophysics, chinese academy of sciences, beijing, china",3438,40.004437,116.386623,"China"
"9020","center for systems biology, the university of texas at dallas, richardson, texas, united states of america",3439,32.9857619,-96.7500993,"United States"
"9021","cole eye institute, cleveland clinic, cleveland, ohio, usa",3440,41.5032,-81.6167109,"United States"
"9022","key laboratory of carcinogenesis and translational research (ministry of education), peking university cancer hospital & institute, beijing 100142, china",3441,39.923447,116.2946075,"China"
"9023","university of colorado, boulder, co 80309, usa",3442,40.007581,-105.2659417,"United States"
"9024","university of california, san diego, san diego, ca 92037, usa",3443,32.8800604,-117.2340135,"United States"
"9026","university of colorado, boulder, co 80303, usa",3444,40.007581,-105.2659417,"United States"
"9027","university of chicago, 1101 east 57th street, chicago, il 60637, usa",3445,41.7886079,-87.5987133,"United States"
"9028","institute for genomic and systems biology, university of chicago, 900 east 57th street, chicago, il 606037, usa",3446,38.3213394,-104.2764869,"United States"
"9029","stanford university, stanford, ca 94305, usa",3447,37.4274745,-122.169719,"United States"
"9035","argonne national laboratory, south cass avenue, argonne, il 60439, usa",3448,41.7183042,-87.978572,"United States"
"9038","university of chicago, a27 south maryland avenue, chicago, il 60637, usa",3449,41.788879,-87.6042775,"United States"
"9039","sam houston state university, huntsville, tx 77340, usa",3450,30.7131978,-95.5503566,"United States"
"9043","nestlé institute of health sciences, école polytechnique fédérale lausanne, bâtiment h, 1015 lausanne, switzerland",3451,46.5176049,6.5614866,"Switzerland"
"9044","biofrontiers institute, university of colorado, boulder, co 80303, usa",3452,40.007581,-105.2659417,"United States"
"9047","alkek center for metagenomics and microbiome research, baylor college of medicine, houston, tx 77030, usa",3453,29.710529,-95.396241,"United States"
"9048","u.s. geological survey, southwest biological science center, moab, ut 84532, usa",3454,38.5394345,-109.5066661,"United States"
"9053","marine biological laboratory, 7 mbl st, woods hole, ma 02543, usa",3455,41.5256351,-70.6724209,"United States"
"9056","laboratory of forensic taphonomy, forensic sciences unit, chaminade university of honolulu, honolulu, hi 96816, usa",3456,21.2868901,-157.7973653,"United States"
"9059","florida state university, tallahassee, fl 32306-4301, usa and",3457,30.4418778,-84.2984889,"United States"
"9062","johns hopkins university school of medicine, baltimore, md 21205, usa",3458,39.2992161,-76.5933799,"United States"
"9068","max super speciality hospital, new delhi, india",3459,28.5274499,77.2138971,"India"
"9071","first affiliated hospital of soochow university 188 shizi street, suzhou 215006, jiangsu, china",3460,31.302697,120.634758,"China"
"9078","charles university in prague, medical faculty and university hospital in hradec kralove, prague, czech republic",3461,50.2138199,15.8350598,"Czechia"
"9079","charles university in prague, faculty of pharmacy in hradec kralove, prague, czech republic",3462,50.2014807,15.8358216,"Czechia"
"9080","charles university in prague, university hospital in hradec kralove, institute of clinical biochemistry and diagnostics, prague, czech republic",3463,50.2138199,15.8350598,"Czechia"
"9084","faculty of veterinary medicine, zagazig university department of physiology zagazig egypt doaakirat&commat",3464,13.7245624,100.4770721,"Thailand"
"9085","hotmail.com",3465,NA,NA,NA
"9086","school of veterinary medicine, hokkaido japan",3466,43.0779575,141.340013,"Japan"
"9087","agriculture and agri-food canada, lacombe research centre, 6000 c & e trail, lacombe, alberta, canada t4l 1w1",3467,52.4540267,-113.751739,"Canada"
"9094","texas a&m university, college station, tx 77843-2253",3468,30.618531,-96.336499,"United States"
"9095","texas a&m agrilife research, college station, tx 77843-2471",3469,30.618531,-96.336499,"United States"
"9096","texas a&m agrilife research, college station, tx 77843-2472",3470,30.618531,-96.336499,"United States"
"9097","texas a&m agrilife extension, college station, tx 77843-2472",3471,30.618531,-96.336499,"United States"
"9098","concordia university, montréal, québec, canada",3472,45.4972657,-73.5790227,"Canada"
"9099","max planck institute for human cognitive and brain sciences, stephanstraße 1a, 04103 leipzig, germany",3473,51.3349459,12.3889222,"Germany"
"9100","leipzig university hospital, ifb adiposity diseases, philipp-rosenthal-straße 27, 04103 leipzig, germany",3474,51.3285175,12.3875082,"Germany"
"9104","oslo university hospital, norment kg jebsen centre for psychosis research, kirkeveien 166, po box 4956, nydalen, 0424 oslo, norway",3475,59.9475975,10.7677235,"Norway"
"9105","university of oslo, po box 1094, blindern, 0317 oslo, norway",3476,59.9399586,10.7217496,"Norway"
"9109","leipzig university hospital, clinic of cognitive neurology, liebigstraße 16, 04103 leipzig, germany",3477,51.3302732,12.3891818,"Germany"
"9110","mind and brain institute, berlin school of mind and brain, humboldt-university, unter den linden 6, 10099 berlin, germany",3478,52.517883,13.3936551,"Germany"
"9113","national health laboratory service (s.p., m.s.), division of anatomical pathology department of medicine (v.p., a.b.l., m.p.), chris hani baragwanath academic hospital, faculty of health sciences, university of the witwatersrand, gauteng province department of molecular medicine and haematology (t.m.w.), charlotte maxeke johannesburg academic hospital, johannesburg, south africa",3479,-26.1748446,28.0456389,"South Africa"
"9114","analytic and translational genetics unit, massachusetts general hospital, boston, ma 02114, usa",3480,42.3632851,-71.0690694,"United States"
"9115","program in medical and population genetics and stanley center for psychiatric research, broad institute of harvard and mit, cambridge, ma 02142, usa",3481,42.3628858,-71.0889581,"United States"
"9116","harvard medical school, boston, ma 02115, usa",3482,42.3356499,-71.1041157,"United States"
"9117","institute for molecular medicine finland, university of helsinki, 00014 helsinki, finland",3483,60.1905707,24.9041521,"Finland"
"9118","state key laboratory for emerging infectious diseases, the university of hong kong, hong kong, china",3484,22.2829989,114.1370848,"Hong Kong"
"9119","carol yu centre for infection, the university of hong kong, hong kong, china",3485,22.2829989,114.1370848,"Hong Kong"
"9120","research centre of infection and immunology, the university of hong kong, hong kong, china",3486,22.269003,114.1291183,"Hong Kong"
"9121","the university of hong kong, hong kong, china",3487,22.2829989,114.1370848,"Hong Kong"
"9147","70569 stuttgart germany",3488,48.7483277,9.089918,"Germany"
"9148"," dept. biochemistry and molecular biology i, school of biology, complutense university, madrid, spain (epg, ca, mmc, sbb, egt, mg, cs",3489,34.1357235,-77.8880225,"United States"
"9149","instituto de investigación hospital 12 de octubre, madrid, spain (epg, ca, sbb, cs",3490,32.6395273,-117.0850193,"United States"
"9150","biodonostia, san sebastian, spain and ikerbasque, basque foundation for science, bilbao, spain (mmc",3491,NA,NA,NA
"9151","centro de biología molecular severo ochoa, consejo superior de investigaciones científicas-universidad autónoma de madrid, madrid, spain (mvm, jfp",3492,NA,NA,NA
"9152","centro de investigación biomédica en red de enfermedades raras, madrid, spain (mvm, jfp",3493,NA,NA,NA
"9153","instituto de investigación sanitaria fundación jiménez díaz, madrid, spain (mvm, jfp",3494,40.4391055,-3.719049,"Spain"
"9154","university of barcelona, barcelona, spain (em, eic, pjm",3495,NA,NA,NA
"9155","centro de investigación biomédica en red de enfermedades neurodegenerativas, madrid, spain (em, eic, pjm, mg",3496,-19.7643807,-44.0928437,"Brazil"
"9156","institute of biomedicine of the university of barcelona, barcelona, spain (em, eic, pjm",3497,NA,NA,NA
"9157","university hospital schleswig-holstein, kiel, germany (sh, aw, ia, mb, na",3498,41.2707224,-95.8299772,"United States"
"9158","school of veterinary, complutense university, madrid, spain (jmf",3499,40.4478246,-3.7285872,"Spain"
"9159","instituto de investigaciones biomédicas alberto sols, consejo superior de investigaciones científicas-universidad autónoma de madrid, madrid, spain (emv, gmb, mq",3500,40.482911,-3.691782,"Spain"
"9160","institute of pathology, university hospital schleswig-holstein, kiel, germany (wk, cr",3501,54.3295878,10.1406851,"Germany"
"9161","institute of pathology, university of freiburg, freiburg, germany (pb",3502,47.9935441,7.8459496,"Germany"
"9162","university of freiburg, freiburg, germany (es",3503,47.9935441,7.8459496,"Germany"
"9163","institute of pathology and neuropathology, university hospital of tübingen, tübingen, germany (as",3504,NA,NA,NA
"9164","spanish national cancer research centre (cnio), madrid, spain (js, mpm, dm",3505,52.3781398,4.88798,"Netherlands"
"9165","fundación md anderson internacional, madrid, spain (gmb",3506,40.470108,-3.6665184,"Spain"
"9166","school of chemistry, complutense university, madrid, spain (sog, ma, hvv",3507,NA,NA,NA
"9167","school of pharmacy, university of east a",3508,41.314247,-105.584478,"United States"
"9788","school of pharmacy and pharmaceutical sciences & trinity biomedical sciences institute, trinity college, dublin, ireland",3509,42.950165,-78.8197254,"United States"
"9794","cancer biology and therapeutics laboratory, conway institute, ucd school of biomolecular and biomedical science, dublin, ireland",3510,53.310559,-6.2250316,"Ireland"
"9796","leibniz institute dsmz, german collection of human and animal cell cultures, braunschweig, germany",3511,52.2121995,10.5312629,"Germany"
"9798","lobachevsky state university of nizhni novgorod, institute of biology and biomedicine, russia",3512,56.2975132,43.9823348,"Russia"
"9800","federal state budgetary institution, ""privolzhsky federal research medical centre"" of the ministry of health of the russian federation, russia",3513,61.52401,105.318756,"Russia"
"9803","nizhny novgorod state medical academy, russia",3514,56.3295145,44.0095282,"Russia"
"9807","key laboratory of biomass chemical engineering of the ministry of education,college of chemical and biological engineering, zhejiang university, hangzhou, 310027, china",3515,30.263944,120.123279,"China"
"9811","ut/ornl program in genome science and technology, knoxville, tennessee 37830, united states",3516,35.9858908,-84.2805478,"United States"
"9812","ut/ornl center for molecular biophysics, oak ridge, tennessee 37830, united states",3517,35.931193,-84.310014,"United States"
"9813","shifa biomedical, one great valley parkway, suite 8, malvern, pennsylvania 19355, united states",3518,40.065545,-75.5312179,"United States"
"9814","university of tennessee , knoxville, tennessee 37996, united states",3519,35.9544013,-83.9294564,"United States"
"9819","college of food science and technology, huazhong agricultural university, wuhan, hubei 430070, pr china",3520,30.5002856,114.3437291,"China"
"9826","cancer center, the second hospital of shandong university, jinan, shandong, china (mainland",3521,58.9971147,-3.1485018,"United Kingdom"
"9827","qilu hospital of shandong university, jinan, shandong, china (mainland",3522,36.655439,117.018034,"China"
"9832","school of informatics and computing, indiana university, bloomington, in 47405, usa",3523,39.1720822,-86.5229039,"United States"
"9834","epigenetics programme, babraham institute, cambridge, cb22 3at, uk",3524,52.1325209,0.205697,"United Kingdom"
"9836","wellcome trust sanger institute, hinxton, cambridge, cb10 1sa, uk",3525,52.0797171,0.1855874,"United Kingdom"
"9838","friedrich miescher institute for biomedical research, maulbeerstrasse 66, ch 4058, basel, switzerland",3526,47.5677416,7.6035599,"Switzerland"
"9840","centre for trophoblast research, university of cambridge, cambridge, cb2 3eg, uk",3527,52.2042666,0.1149085,"United Kingdom"
"9844","development and neuroscience, university of cambridge, cambridge, cb2 3eg, uk",3528,52.2023748,0.122821,"United Kingdom"
"9845","gally"" international biomedical research consulting llc, san antonio, tx 78229, usa",3529,29.5097006,-98.5693334,"United States"
"9846","the first hospital of jilin university, changchun, china",3530,43.877074,125.3044651,"China"
"9847","affiliated baoan hospital of southern medical university, shenzhen, china",3531,22.5774318,113.8531108,"China"
"9848","national center for international research of biological targeting diagnosis and therapy(guangxi key laboratory of biological targeting diagnosis and therapy research)guangxi medical university, nanning, guangxi, china",3532,22.817002,108.366543,"China"
"9850","the first affiliated hospital of harbin medical university, harbin, china",3533,45.764092,126.650454,"China"
"9861","college of clinical science, three gorges university, yichang, hubei, china",3534,30.720482,111.318127,"China"
"9868","robert-wood-johnson medical school university hospital, rutgers university, the state university of new jersey, new brunswick, nj, usa",3535,40.5245979,-74.468455,"United States"
"9869","college of environmental science and engineering, qingdao collaborative innovation center of marine science and technology, ocean university of china, qingdao 266100, china",3536,36.0738568,120.4336476,"China"
"9870","stockbridge school of agriculture, university of massachusetts, amherst, ma 01003, usa",3537,42.3933153,-72.5298477,"United States"
"9876","college of oriental medicine, daegu haany university, daegu 706-828, republic of korea",3538,35.907757,127.766922,"South Korea"
"9877","mudanjiang medical university, heilongjiang 157011, china",3539,44.604548,129.580171,"China"
"9886","from the inserm, umr-s 1139, paris, france (e.l., a.a., j.g., m.h.-s., s.v., a.c., b.h., g.p., t.f., v.t",3540,44.558601,-73.081268,"United States"
"9887","pres sorbonne paris cité, université paris descartes, paris, france (e.l., a.a., j.g., m.h.-s., s.v., a.c., t.f., v.t",3541,44.558601,-73.081268,"United States"
"9888","port royal maternity, centre hospitalier universitaire cochin broca hôtel dieu, groupe hospitalier universitaire ouest, assistance publique-hôpital de paris, france (e.l., v.t",3542,48.8367082,2.3385357,"France"
"9889","dhu risques et grossesse, paris, france (e.l., j.g., t.f., v.t",3543,44.558601,-73.081268,"United States"
"9890","premup foundation, paris, france (e.l., j.g., d.e.-b., t.f., v.t",3544,44.558601,-73.081268,"United States"
"9891","laboratoire d'hydrodynamique (ladhyx), cnrs, école polytechnique, palaiseau, france (a.b",3545,48.711856,2.2052372,"France"
"9892","sdba centre hospitalier universitaire cochin broca hôtel dieu, groupe hospitalier universitaire ouest, assistance publique-hôpital de paris, france (m.h.-s",3546,NA,NA,NA
"9893","centre hospitalier intercommunal de créteil, crc chi creteil, university paris est creteil, france (b.h",3547,NA,NA,NA
"9894","service d'hormonologie centre hospitalier universitaire cochin broca hôtel dieu, groupe hospitalier universitaire ouest, assistance publique-hôpital de paris, france (j.g",3548,48.8367082,2.3385357,"France"
"9895","and inserm, umr-s 1180, université paris-sud, université paris-saclay, f-92296, châtenay-malabry, france (g.p",3549,NA,NA,NA
"10006","aarhus university, 8000 aarhus c, denmark",3550,56.1681384,10.2030118,"Denmark"
"10008","fujian institute of research on the structure of matter, chinese academy of sciences, 350002 fuzhou, people's republic of china",3551,26.076378,119.2648121,"China"
"10011","faculty of science, university of copenhagen, 2100 copenhagen, denmark",3552,55.683622,12.544744,"Denmark"
"10016","school of marine biosciences, kitasato university, sanriku, ofunato, iwate, 022-0101, japan",3553,35.6151096,139.3782431,"Japan"
"10017","unità operativa complessa di gastroenterologia, ospedale v",3554,NA,NA,NA
"10018","cervello, palermo, italy",3555,38.1545298,13.3138741,"Italy"
"10021","irccs casa sollievo della sofferenza, geriatric unit and gerontology-geriatrics research laboratory, san giovanni rotondo, foggia , italy",3556,41.7091467,15.7072999,"Italy"
"10023","laboratory of histomorphology and molecular biology of the kidney, university of padua, padua, italy",3557,45.406766,11.8774462,"Italy"
"10024","nanomedicine & biotechnology research unit, college of pharmacy, king saud university, po box 2457, riyadh, 11451, saudi arabia",3558,41.255339,-95.980746,"United States"
"10025","shri ram group of college (srgc), muzaffarnagar, up, india",3559,29.4499229,77.7091082,"India"
"10026","research center, college of computer and information science, king saud university, riyadh, saudi arabia",3560,24.7168199,46.619639,"Saudi Arabia"
"10027","school of science and engineering, malaysia university of science and technology, petaling jaya, malaysia",3561,3.1541322,101.5960787,"Malaysia"
"10028","evolution & ecology research centre, school of biological, earth and environmental sciences, university of new south wales, sydney, nsw 2052, australia",3562,36.0598188,-95.8729326,"United States"
"10029","sydney institute of marine sciences, mosman, nsw 2088, australia",3563,-33.8382071,151.2568644,"Australia"
"10032","centre for research on the ecological impacts of coastal cities, university of sydney, sydney, nsw 2006, australia",3564,-33.8688197,151.2092955,"Australia"
"10033","tropwater, centre for tropical water and aquatic ecosystem research, james cook university, townsville, qld 4811, australia",3565,-19.326378,146.7572865,"Australia"
"10034","washington state university, l.j. smith hall, p.o. box 646120, pullman, wa, 99164-6120, usa",3566,NA,NA,NA
"10037","materials and process simulation center (mc-139-74), california institute of technology, pasadena, california 91125, united states",3567,34.1378866,-118.1247032,"United States"
"10038","college of chemistry, beijing normal university, beijing, 100875, people's republic of china",3568,39.9619537,116.3662615,"China"
"10043","college of medical and health sciences, wollega university, post box no: 395, nekemte, ethiopia",3569,9.077773,36.5822991,"Ethiopia"
"10044","chaitanya college of pharmaceutical sciences, hanamkonda, warangal, telangana, 506001, india",3570,18.0146815,79.5602856,"India"
"10045","jangaon institute of pharmaceutical sciences, yeshwanthapur, jangaon, warangal, telangana, 506167, india",3571,17.7323518,79.2029943,"India"
"10046","school of pharmacy and pharmaceutical sciences, trinity college dublin, dublin 2, ireland",3572,53.3437935,-6.2545716,"Ireland"
"10052","new york-presbyterian hospital-weill cornell medical center, 525 east 68th street, starr 630c, new york, ny 10065",3573,40.7646499,-73.9543198,"United States"
"10054","lilly research laboratories, indianapolis, indiana 46285, united states",3574,39.75882,-86.1527284,"United States"
"10055","eli lilly biotechnology center , san diego, california 92121, united states",3575,32.890607,-117.2230948,"United States"
"10071","lilly research laboratories, windlesham, surrey gu20 6ph, united kingdom",3576,51.3768592,-0.6747171,"United Kingdom"
"10078","department of oral and maxillofacial surgery",3577,42.3635775,-71.0680693,"United States"
"10079","department of oral radiology",3578,NA,NA,NA
"10081","peking university school and hospital of stomatology, beijing, china",3579,39.952526,116.325263,"China"
"10093","houston methodist debakey heart and vascular center, houston, texas",3580,29.7098662,-95.3997134,"United States"
"10094","weill cornell medical college, new york, new york",3581,40.760765,-73.960226,"United States"
"10097","massachusetts institute of technology, cambridge, massachusetts",3582,42.360091,-71.09416,"United States"
"10098","biochemical engineering and pilot plant research and development (bec) unit, national center for genetic engineering and biotechnology, national science and technology development agency at king mongkut's university of technology thonburi, 49 soi thian thalae 25, bang khun thian chai thalae rd",3583,13.575183,100.44192,"Thailand"
"10099"," tha kham, bang khun thian, bangkok, 10150, thailand",3584,13.6265034,100.3945071,"Thailand"
"10100","school of bioresources and technology, king mongkut's university of technology thonburi, 49 soi thian thalae 25, bang khun thian chai thalae rd",3585,13.5767956,100.4423816,"Thailand"
"10102","pilot plant development and training institute (pdti), king mongkut's university of technology thonburi, 49 soi thian thalae 25, bang khun thian chai thalae rd",3586,13.575183,100.44192,"Thailand"
"10103"," bang khun thian, bangkok, 10150, thailand",3587,13.6265475,100.4346884,"Thailand"
"10106","the ohio state university, columbus, ohio",3588,40.0141905,-83.0309143,"United States"
"10110","davis heart and lung research institute, the ohio state university, columbus, ohio",3589,39.9957039,-83.0192788,"United States"
"10116","atta-ur-rahman institute for natural product discovery, faculty of applied science, universiti teknologi mara p.o. box 42300, puncak alam, malaysia",3590,3.200159,101.447238,"Malaysia"
"10117","school of life science and technology, tongji university, shanghai, p",3591,31.281262,121.500246,"China"
"10119","rna therapeutics institute and program in molecular medicine, university of massachusetts medical school, worcester, ma, 01605, usa",3592,42.2772479,-71.7610714,"United States"
"10123","david h. koch institute for integrative cancer research, massachusetts institute of technology, cambridge, ma, 02142, usa",3593,42.362291,-71.0892824,"United States"
"10125","molecular biology and biophysics, university of minnesota medical school, minneapolis, mn, 55455, usa",3594,44.9857375,-93.1822813,"United States"
"10126","abramson family cancer research institute, university of pennsylvania, perelman school of medicine, philadelphia, pa, 19104, usa",3595,39.9478501,-75.1971968,"United States"
"10129","massachusetts institute of technology, cambridge, ma, 02142, usa",3596,42.360091,-71.09416,"United States"
"10130","cambridge, ma, 02139, usa",3597,42.3647559,-71.1032591,"United States"
"10131","institute of medical engineering and science, massachusetts institute of technology, cambridge, ma, 02142, usa",3598,42.360091,-71.09416,"United States"
"10135","program in bioinformatics and integrative biology, university of massachusetts medical school, worcester, ma, 01605, usa",3599,42.2772479,-71.7610714,"United States"
"10137","institute for clinical & experimental surgery, university of saarland, 66421 homburg/saar",3600,44.8576563,-93.2215805,"United States"
"10138","eric leonard kruse foundation for health research, uk",3601,NA,NA,NA
"10139","biomedical sciences, middlesex university, hendon, nw4 4bt, uk",3602,51.5898748,-0.2293647,"United Kingdom"
"10140","manchester institute of biotechnology and school of chemistry, university of manchester, m1 7dn, uk",3603,53.4733457,-2.235812,"United Kingdom"
"10141","the first affiliated hospital of soochow university suzhou, china",3604,31.302697,120.634758,"China"
"10148","university of hawai'i at mānoa, 3190 maile way, honolulu, hawaii, 96822, usa",3605,21.3016486,-157.815358,"United States"
"10151","friday harbor laboratories, university of washington, 620 university road, friday harbor, washington, 98250, usa",3606,48.5454083,-123.0140599,"United States"
"10153","a pharmaceutical technology department",3607,43.773949,-79.254225,"Canada"
"10154","b pharmacognosy department",3608,NA,NA,NA
"10157","national research center , cairo , egypt",3609,30.0358447,31.2051298,"Egypt"
"10158","a 1 institute of biochemistry and cell biology, shanghai institutes for biological sciences, state key laboratory of cell biology, innovation center for cell signaling network, chinese academy of sciences , shanghai 200031, china",3610,31.2013464,121.4526487,"China"
"10160","b 2 chongqing medical university, the college of laboratory medicine , 1 yixueyuan road, yuzhong district, chongqing 400016, china",3611,29.531103,106.5158854,"China"
"10162","colorado state university, fort collins, co 80523, united states",3612,40.5702905,-105.0901625,"United States"
"10163","university of utah school of medicine, salt lake city, ut 84108, united states",3613,40.77038,-111.835748,"United States"
"10166","shanghai center for plant stress biology, shanghai institutes for biological sciences, chinese academy of sciences, shanghai 200032, china",3614,31.2013464,121.4526487,"China"
"10171","faculty of veterinary and agricultural sciences, the university of melbourne, parkville, victoria, australia",3615,-37.7975879,144.9531748,"Australia"
"10173","justus liebig university giessen, giessen, germany school of biology and environmental sciences and earth institute, university college dublin, dublin, ireland",3616,53.3082648,-6.2236395,"Ireland"
"10177","university of wisconsin, madison, wi, 53706, usa",3617,43.076592,-89.4124875,"United States"
"10178","university of wisconsin, madison, wi, 53726, usa",3618,43.076592,-89.4124875,"United States"
"10179","institute of molecular biology and biotechnology, foundation for research & technology, iraklio, greece",3619,35.3356752,25.1419288,"Greece"
"10182","university of crete, iraklio, greece",3620,35.3073146,25.0826527,"Greece"
